GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	P36897	TGFBR1	enables	GO:0046332	SMAD binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q64729|ensembl:ENSMUSP00000007757	9606	Ensembl		F
UniProtKB	P36897	TGFBR1	enables	GO:0046332	SMAD binding	ECO:0000314	IDA	PMID:12065756		9606	HGNC-UCL		F
UniProtKB	P36897	TGFBR1	enables	GO:0046332	SMAD binding	ECO:0000314	IDA	PMID:18625725		9606	BHF-UCL		F
UniProtKB	P36897	TGFBR1	enables	GO:0046332	SMAD binding	ECO:0000353	IPI	PMID:8980228	UniProtKB:Q15796	9606	BHF-UCL		F
UniProtKB	P36897	TGFBR1	enables	GO:0046332	SMAD binding	ECO:0000353	IPI	PMID:9311995	UniProtKB:P84022	9606	BHF-UCL		F
UniProtKB	P36897	TGFBR1	enables	GO:0046332	SMAD binding	ECO:0000353	IPI	PMID:9311995	UniProtKB:Q15796	9606	BHF-UCL		F
UniProtKB	P36897	TGFBR1	enables	GO:0070411	I-SMAD binding	ECO:0000353	IPI	PMID:11278251	UniProtKB:O15105	9606	BHF-UCL		F
UniProtKB	P36898	Bmpr1b	enables	GO:0046332	SMAD binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O00238|ensembl:ENSP00000426617	10090	Ensembl		F
UniProtKB	P37023	ACVRL1	enables	GO:0046332	SMAD binding	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0003317|PANTHER:PTN000583833|UniProtKB:P37023|UniProtKB:Q04771	9606	GO_Central		F
UniProtKB	P37023	ACVRL1	enables	GO:0046332	SMAD binding	ECO:0000256	IEA	GO_REF:0000117	ARBA:ARBA00034981	9606	UniProt		F
UniProtKB	P37023	ACVRL1	enables	GO:0046332	SMAD binding	ECO:0000314	IDA	PMID:12065756		9606	HGNC-UCL		F
UniProtKB	P37172	Acvr1	enables	GO:0046332	SMAD binding	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0003317|PANTHER:PTN000583833|UniProtKB:P37023|UniProtKB:Q04771	10090	GO_Central		F
UniProtKB	P37172	Acvr1	enables	GO:0046332	SMAD binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q04771|ensembl:ENSP00000405004	10090	Ensembl		F
UniProtKB	P37173	TGFBR2	enables	GO:0046332	SMAD binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q62312|ensembl:ENSMUSP00000035014	9606	Ensembl		F
UniProtKB	P37173	TGFBR2	enables	GO:0046332	SMAD binding	ECO:0000314	IDA	PMID:11157754		9606	BHF-UCL		F
UniProtKB	P37173	TGFBR2	enables	GO:0046332	SMAD binding	ECO:0000314	IDA	PMID:18453574		9606	BHF-UCL		F
UniProtKB	P37231	PPARG	enables	GO:0070412	R-SMAD binding	ECO:0000353	IPI	PMID:31023188	UniProtKB:P84022	9606	BHF-UCL		F
UniProtKB	P38438	Tgfbr2	enables	GO:0046332	SMAD binding	ECO:0000266	ISO	GO_REF:0000096	MGI:MGI:98729	10116	RGD		F
UniProtKB	P38438	Tgfbr2	enables	GO:0046332	SMAD binding	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:P37173	10116	RGD		F
UniProtKB	P38438	Tgfbr2	enables	GO:0046332	SMAD binding	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:P37173|UniProtKB:P37173-2	10116	RGD		F
UniProtKB	P42669	Pura	enables	GO:0046332	SMAD binding	ECO:0000314	IDA	PMID:15282343		10090	MGI		F
UniProtKB	P43694	GATA4	enables	GO:0070410	co-SMAD binding	ECO:0000353	IPI	PMID:21330551	UniProtKB:P97471	9606	BHF-UCL		F
UniProtKB	P46152	Gata4	enables	GO:0070410	co-SMAD binding	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:P43694	10116	RGD		F
UniProtKB	P46152	Gata4	enables	GO:0070410	co-SMAD binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P43694|ensembl:ENSP00000435712	10116	Ensembl		F
UniProtKB	P49443	Ppm1a	enables	GO:0070412	R-SMAD binding	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P35813	10090	UniProt		F
UniProtKB	P49443	Ppm1a	enables	GO:0070412	R-SMAD binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P35813|ensembl:ENSP00000378514	10090	Ensembl		F
UniProtKB	P50616	TOB1	enables	GO:0046332	SMAD binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61471|ensembl:ENSMUSP00000036039	9606	Ensembl		F
UniProtKB	P51514	Tcf12	enables	GO:0046332	SMAD binding	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:Q99081	10116	RGD		F
UniProtKB	P51514	Tcf12	enables	GO:0046332	SMAD binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q99081|ensembl:ENSP00000331057	10116	Ensembl		F
UniProtKB	P52926	HMGA2	enables	GO:0046332	SMAD binding	ECO:0000353	IPI	PMID:18832382	UniProtKB:P84022	9606	UniProt		F
UniProtKB	P52926	HMGA2	enables	GO:0046332	SMAD binding	ECO:0000353	IPI	PMID:18832382	UniProtKB:Q13485	9606	UniProt		F
UniProtKB	P52926	HMGA2	enables	GO:0046332	SMAD binding	ECO:0000353	IPI	PMID:18832382	UniProtKB:Q15796	9606	UniProt		F
UniProtKB	P52927	Hmga2	enables	GO:0046332	SMAD binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P52926|ensembl:ENSP00000384026	10090	Ensembl		F
UniProtKB	P62942	FKBP1A	enables	GO:0070411	I-SMAD binding	ECO:0000353	IPI	PMID:16720724	UniProtKB:O15105	9606	BHF-UCL	part_of(GO:0032926)	F
UniProtKB	P63015	Pax6	enables	GO:0070410	co-SMAD binding	ECO:0000314	IDA	PMID:17251190		10090	BHF-UCL		F
UniProtKB	P63015	Pax6	enables	GO:0070412	R-SMAD binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P26367|ensembl:ENSP00000492024	10090	Ensembl		F
UniProtKB	P63015	Pax6	enables	GO:0070412	R-SMAD binding	ECO:0000314	IDA	PMID:17251190		10090	BHF-UCL		F
UniProtKB	P63016	Pax6	enables	GO:0070410	co-SMAD binding	ECO:0000266	ISO	GO_REF:0000096	MGI:MGI:97490	10116	RGD		F
UniProtKB	P63016	Pax6	enables	GO:0070412	R-SMAD binding	ECO:0000266	ISO	GO_REF:0000096	MGI:MGI:97490	10116	RGD		F
UniProtKB	P63016	Pax6	enables	GO:0070412	R-SMAD binding	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:P26367	10116	RGD		F
UniProtKB	P70284	Tgif1	enables	GO:0070410	co-SMAD binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:A0A8I5ZTL5|ensembl:ENSRNOP00000081782	10090	Ensembl		F
UniProtKB	P70340	Smad1	enables	GO:0070410	co-SMAD binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q15797|ensembl:ENSP00000305769	10090	Ensembl		F
UniProtKB	P70340	Smad1	enables	GO:0070411	I-SMAD binding	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000344419|UniProtKB:O15105|UniProtKB:O43541|UniProtKB:Q13485|UniProtKB:Q15796|UniProtKB:Q15797	10090	GO_Central		F
UniProtKB	P70340	Smad1	enables	GO:0070411	I-SMAD binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q15797|ensembl:ENSP00000305769	10090	Ensembl		F
UniProtKB	P70398	Usp9x	enables	GO:0070410	co-SMAD binding	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q93008	10090	BHF-UCL		F
UniProtKB	P70539	Acvr1c	enables	GO:0046332	SMAD binding	ECO:0000314	IDA	PMID:12065756		10116	HGNC-UCL		F
UniProtKB	P80201	Acvr1	enables	GO:0046332	SMAD binding	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0003317|PANTHER:PTN000583833|UniProtKB:P37023|UniProtKB:Q04771	10116	GO_Central		F
UniProtKB	P80201	Acvr1	enables	GO:0046332	SMAD binding	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:Q04771	10116	RGD		F
UniProtKB	P80202	Acvr1b	enables	GO:0046332	SMAD binding	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:P36896	10116	RGD		F
UniProtKB	P80202	Acvr1b	enables	GO:0070411	I-SMAD binding	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:P36896	10116	RGD		F
UniProtKB	P80203	Acvrl1	enables	GO:0046332	SMAD binding	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0003317|PANTHER:PTN000583833|UniProtKB:P37023|UniProtKB:Q04771	10116	GO_Central		F
UniProtKB	P80203	Acvrl1	enables	GO:0046332	SMAD binding	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:P37023	10116	RGD		F
UniProtKB	P80204	Tgfbr1	enables	GO:0046332	SMAD binding	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:98728|PANTHER:PTN002758352|UniProtKB:P36897	10116	GO_Central		F
UniProtKB	P80204	Tgfbr1	enables	GO:0046332	SMAD binding	ECO:0000266	ISO	GO_REF:0000096	MGI:MGI:98728	10116	RGD		F
UniProtKB	P80204	Tgfbr1	enables	GO:0046332	SMAD binding	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:P36897	10116	RGD		F
UniProtKB	P80204	Tgfbr1	enables	GO:0070411	I-SMAD binding	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:P36897	10116	RGD		F
UniProtKB	P84022	SMAD3	enables	GO:0070410	co-SMAD binding	ECO:0000353	IPI	PMID:8774881	UniProtKB:Q13485	9606	BHF-UCL		F
UniProtKB	P84022	SMAD3	enables	GO:0070410	co-SMAD binding	ECO:0000353	IPI	PMID:9111321	UniProtKB:Q13485	9606	BHF-UCL		F
UniProtKB	P84022	SMAD3	enables	GO:0070410	co-SMAD binding	ECO:0000353	IPI	PMID:9311995	UniProtKB:Q13485	9606	BHF-UCL		F
UniProtKB	P84022	SMAD3	enables	GO:0070410	co-SMAD binding	ECO:0000353	IPI	PMID:9732876	UniProtKB:Q13485	9606	BHF-UCL		F
UniProtKB	P84022	SMAD3	enables	GO:0070411	I-SMAD binding	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000344419|UniProtKB:O15105|UniProtKB:O43541|UniProtKB:Q13485|UniProtKB:Q15796|UniProtKB:Q15797	9606	GO_Central		F
UniProtKB	P84022	SMAD3	enables	GO:0070412	R-SMAD binding	ECO:0000353	IPI	PMID:20129061	UniProtKB:P84022	9606	UniProt		F
UniProtKB	P84022	SMAD3	enables	GO:0070412	R-SMAD binding	ECO:0000353	IPI	PMID:9311995	UniProtKB:Q15796	9606	BHF-UCL		F
UniProtKB	P84025	Smad3	enables	GO:0070410	co-SMAD binding	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:P84022	10116	RGD		F
UniProtKB	P84025	Smad3	enables	GO:0070410	co-SMAD binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P84022|ensembl:ENSP00000332973	10116	Ensembl		F
UniProtKB	P84025	Smad3	enables	GO:0070411	I-SMAD binding	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000344419|UniProtKB:O15105|UniProtKB:O43541|UniProtKB:Q13485|UniProtKB:Q15796|UniProtKB:Q15797	10116	GO_Central		F
UniProtKB	P84025	Smad3	enables	GO:0070412	R-SMAD binding	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:P84022	10116	RGD		F
UniProtKB	P84025	Smad3	enables	GO:0070412	R-SMAD binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P84022|ensembl:ENSP00000332973	10116	Ensembl		F
UniProtKB	P84550	SKOR1	enables	GO:0046332	SMAD binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR014890	9606	InterPro		F
UniProtKB	P84550	SKOR1	enables	GO:0046332	SMAD binding	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0039932|FB:FBgn0085450|MGI:MGI:3645984|PANTHER:PTN000000299|UniProtKB:P12755|UniProtKB:P12757|UniProtKB:P84550|UniProtKB:Q2VWA4	9606	GO_Central		F
UniProtKB	P84550	SKOR1	enables	GO:0046332	SMAD binding	ECO:0000353	IPI	PMID:17292623	UniProtKB:P84022	9606	UniProt		F
UniProtKB	P84550	SKOR1	enables	GO:0046332	SMAD binding	ECO:0000353	IPI	PMID:17292623	UniProtKB:Q15796	9606	UniProt		F
UniProtKB	P84550	SKOR1	enables	GO:0046332	SMAD binding	ECO:0000353	IPI	PMID:17292623	UniProtKB:Q15797	9606	UniProt		F
UniProtKB	P84551	Skor1	enables	GO:0046332	SMAD binding	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0039932|FB:FBgn0085450|MGI:MGI:3645984|PANTHER:PTN000000299|UniProtKB:P12755|UniProtKB:P12757|UniProtKB:P84550|UniProtKB:Q2VWA4	10116	GO_Central		F
UniProtKB	P84551	Skor1	enables	GO:0046332	SMAD binding	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:P84550	10116	RGD		F
UniProtKB	P84551	Skor1	enables	GO:0046332	SMAD binding	ECO:0000501	IEA	GO_REF:0000120	UniProtKB:P84550|ensembl:ENSP00000369374|InterPro:IPR014890	10116	UniProt		F
UniProtKB	P86252	Pura	enables	GO:0046332	SMAD binding	ECO:0000266	ISO	GO_REF:0000096	MGI:MGI:103079	10116	RGD		F
UniProtKB	P97454	Smad5	enables	GO:0070411	I-SMAD binding	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000344419|UniProtKB:O15105|UniProtKB:O43541|UniProtKB:Q13485|UniProtKB:Q15796|UniProtKB:Q15797	10090	GO_Central		F
UniProtKB	P97471	Smad4	enables	GO:0046332	SMAD binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O70437|ensembl:ENSRNOP00000074882	10090	Ensembl		F
UniProtKB	P97471	Smad4	enables	GO:0070411	I-SMAD binding	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000344419|UniProtKB:O15105|UniProtKB:O43541|UniProtKB:Q13485|UniProtKB:Q15796|UniProtKB:Q15797	10090	GO_Central		F
UniProtKB	P97471	Smad4	enables	GO:0070411	I-SMAD binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q13485|ensembl:ENSP00000341551	10090	Ensembl		F
UniProtKB	P97471	Smad4	enables	GO:0070412	R-SMAD binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q13485|ensembl:ENSP00000341551	10090	Ensembl		F
UniProtKB	P97588	Smad1	enables	GO:0070410	co-SMAD binding	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:Q15797	10116	RGD		F
UniProtKB	P97588	Smad1	enables	GO:0070411	I-SMAD binding	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000344419|UniProtKB:O15105|UniProtKB:O43541|UniProtKB:Q13485|UniProtKB:Q15796|UniProtKB:Q15797	10116	GO_Central		F
UniProtKB	P97588	Smad1	enables	GO:0070411	I-SMAD binding	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:Q15797	10116	RGD		F
UniProtKB	P97769	Cited1	enables	GO:0070410	co-SMAD binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q99966|ensembl:ENSP00000499148	10090	Ensembl		F
UniProtKB	P98082	DAB2	enables	GO:0046332	SMAD binding	ECO:0000314	IDA	PMID:11387212		9606	UniProt		F
UniProtKB	Q00577	PURA	enables	GO:0046332	SMAD binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P42669|ensembl:ENSMUSP00000059404	9606	Ensembl		F
UniProtKB	Q00899	Yy1	enables	GO:0046332	SMAD binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P25490|ensembl:ENSP00000262238	10090	Ensembl		F
UniProtKB	Q01149	Col1a2	enables	GO:0046332	SMAD binding	ECO:0000353	IPI	PMID:14559231	PR:O35253	10090	MGI	has_input(PR:O35253)	F
UniProtKB	Q01149	Col1a2	enables	GO:0046332	SMAD binding	ECO:0000353	IPI	PMID:14559231	PR:P97471	10090	MGI	has_input(PR:P97471)	F
UniProtKB	Q01149	Col1a2	enables	GO:0046332	SMAD binding	ECO:0000353	IPI	PMID:14559231	PR:Q8BUN5	10090	MGI	has_input(PR:Q8BUN5)	F
UniProtKB	Q02078	MEF2A	enables	GO:0046332	SMAD binding	ECO:0000353	IPI	PMID:11160896	UniProtKB:Q15796	9606	UniProt		F
UniProtKB	Q02248	Ctnnb1	enables	GO:0046332	SMAD binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P35222|ensembl:ENSP00000344456	10090	Ensembl		F
UniProtKB	Q02248	Ctnnb1	enables	GO:0070411	I-SMAD binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P35222|ensembl:ENSP00000344456	10090	Ensembl		F
UniProtKB	Q03167	TGFBR3	enables	GO:0046332	SMAD binding	ECO:0000315	IMP	PMID:11157754		9606	BHF-UCL		F
UniProtKB	Q04771	ACVR1	enables	GO:0046332	SMAD binding	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0003317|PANTHER:PTN000583833|UniProtKB:P37023|UniProtKB:Q04771	9606	GO_Central		F
UniProtKB	Q04771	ACVR1	enables	GO:0046332	SMAD binding	ECO:0000256	IEA	GO_REF:0000117	ARBA:ARBA00034981	9606	UniProt		F
UniProtKB	Q04771	ACVR1	enables	GO:0046332	SMAD binding	ECO:0000314	IDA	PMID:12065756		9606	HGNC-UCL		F
UniProtKB	Q13485	SMAD4	enables	GO:0046332	SMAD binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O70437|ensembl:ENSRNOP00000074882	9606	Ensembl		F
UniProtKB	Q13485	SMAD4	enables	GO:0070411	I-SMAD binding	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000344419|UniProtKB:O15105|UniProtKB:O43541|UniProtKB:Q13485|UniProtKB:Q15796|UniProtKB:Q15797	9606	GO_Central		F
UniProtKB	Q13485	SMAD4	enables	GO:0070411	I-SMAD binding	ECO:0000353	IPI	PMID:9256479	UniProtKB:O43541	9606	BHF-UCL		F
UniProtKB	Q13485	SMAD4	enables	GO:0070412	R-SMAD binding	ECO:0000353	IPI	PMID:8774881	UniProtKB:P84022	9606	BHF-UCL		F
UniProtKB	Q13485	SMAD4	enables	GO:0070412	R-SMAD binding	ECO:0000353	IPI	PMID:9111321	UniProtKB:P84022	9606	BHF-UCL		F
UniProtKB	Q13485	SMAD4	enables	GO:0070412	R-SMAD binding	ECO:0000353	IPI	PMID:9111321	UniProtKB:Q15796	9606	BHF-UCL		F
UniProtKB	Q13485	SMAD4	enables	GO:0070412	R-SMAD binding	ECO:0000353	IPI	PMID:9111321	UniProtKB:Q15797	9606	BHF-UCL		F
UniProtKB	Q13485	SMAD4	enables	GO:0070412	R-SMAD binding	ECO:0000353	IPI	PMID:9311995	UniProtKB:P84022	9606	BHF-UCL		F
UniProtKB	Q13485	SMAD4	enables	GO:0070412	R-SMAD binding	ECO:0000353	IPI	PMID:9311995	UniProtKB:Q15796	9606	BHF-UCL		F
UniProtKB	Q13485	SMAD4	enables	GO:0070412	R-SMAD binding	ECO:0000353	IPI	PMID:9732876	UniProtKB:P84022	9606	BHF-UCL		F
UniProtKB	Q13573	SNW1	enables	GO:0046332	SMAD binding	ECO:0000314	IDA	PMID:11278756		9606	UniProt		F
UniProtKB	Q15327	ANKRD1	enables	GO:0070412	R-SMAD binding	ECO:0000353	IPI	PMID:20599664	UniProtKB:Q8BUN5	9606	BHF-UCL		F
UniProtKB	Q15583	TGIF1	enables	GO:0070410	co-SMAD binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:A0A8I5ZTL5|ensembl:ENSRNOP00000081782	9606	Ensembl		F
UniProtKB	Q15796	SMAD2	enables	GO:0046332	SMAD binding	ECO:0000501	IEA	GO_REF:0000120	ARBA:ARBA00034981|UniProtKB:Q62432|ensembl:ENSMUSP00000089439	9606	UniProt		F
UniProtKB	Q15796	SMAD2	enables	GO:0046332	SMAD binding	ECO:0000353	IPI	PMID:11160896	UniProtKB:Q06413	9606	UniProt		F
UniProtKB	Q15796	SMAD2	enables	GO:0070410	co-SMAD binding	ECO:0000353	IPI	PMID:9111321	UniProtKB:Q13485	9606	BHF-UCL		F
UniProtKB	Q15796	SMAD2	enables	GO:0070410	co-SMAD binding	ECO:0000353	IPI	PMID:9311995	UniProtKB:Q13485	9606	BHF-UCL		F
UniProtKB	Q15796	SMAD2	enables	GO:0070411	I-SMAD binding	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000344419|UniProtKB:O15105|UniProtKB:O43541|UniProtKB:Q13485|UniProtKB:Q15796|UniProtKB:Q15797	9606	GO_Central		F
UniProtKB	Q15796	SMAD2	enables	GO:0070411	I-SMAD binding	ECO:0000353	IPI	PMID:9256479	UniProtKB:O43541	9606	BHF-UCL		F
UniProtKB	Q15796	SMAD2	enables	GO:0070412	R-SMAD binding	ECO:0000353	IPI	PMID:9311995	UniProtKB:P84022	9606	BHF-UCL		F
UniProtKB	Q15797	SMAD1	enables	GO:0070410	co-SMAD binding	ECO:0000353	IPI	PMID:9111321	UniProtKB:Q13485	9606	BHF-UCL		F
UniProtKB	Q15797	SMAD1	enables	GO:0070411	I-SMAD binding	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000344419|UniProtKB:O15105|UniProtKB:O43541|UniProtKB:Q13485|UniProtKB:Q15796|UniProtKB:Q15797	9606	GO_Central		F
UniProtKB	Q15797	SMAD1	enables	GO:0070411	I-SMAD binding	ECO:0000353	IPI	PMID:9436979	UniProtKB:O43541	9606	BHF-UCL		F
UniProtKB	Q2MJT0	Mef2a	enables	GO:0046332	SMAD binding	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q02078	10116	UniProt		F
UniProtKB	Q2MJT0	Mef2a	enables	GO:0046332	SMAD binding	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:Q02078	10116	RGD		F
UniProtKB	Q2VWA4	SKOR2	enables	GO:0046332	SMAD binding	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0039932|FB:FBgn0085450|MGI:MGI:3645984|PANTHER:PTN000000299|UniProtKB:P12755|UniProtKB:P12757|UniProtKB:P84550|UniProtKB:Q2VWA4	9606	GO_Central		F
UniProtKB	Q2VWA4	SKOR2	enables	GO:0046332	SMAD binding	ECO:0000501	IEA	GO_REF:0000120	UniProtKB:A7M7C7|ensembl:ENSMUSP00000132338|InterPro:IPR014890	9606	UniProt		F
UniProtKB	Q2VWA4	SKOR2	enables	GO:0046332	SMAD binding	ECO:0000353	IPI	PMID:16200078	UniProtKB:P84022	9606	UniProt		F
UniProtKB	Q2VWA4	SKOR2	enables	GO:0046332	SMAD binding	ECO:0000353	IPI	PMID:16200078	UniProtKB:Q15796	9606	UniProt		F
UniProtKB	Q3U962	Col5a2	enables	GO:0046332	SMAD binding	ECO:0000353	IPI	PMID:14559231	PR:O35253	10090	MGI	has_input(PR:O35253)	F
UniProtKB	Q3U962	Col5a2	enables	GO:0046332	SMAD binding	ECO:0000353	IPI	PMID:14559231	PR:P97471	10090	MGI	has_input(PR:P97471)	F
UniProtKB	Q3U962	Col5a2	enables	GO:0046332	SMAD binding	ECO:0000353	IPI	PMID:14559231	PR:Q8BUN5	10090	MGI	has_input(PR:Q8BUN5)	F
UniProtKB	Q3UR70	Tgfbrap1	enables	GO:0046332	SMAD binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8WUH2|ensembl:ENSP00000377027	10090	Ensembl		F
UniProtKB	Q4LDD4	Arap1	enables	GO:0070412	R-SMAD binding	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P05412	10090	UniProt		F
UniProtKB	Q5HZJ0	Drosha	enables	GO:0046332	SMAD binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9NRR4|ensembl:ENSP00000339845	10090	Ensembl		F
UniProtKB	Q5HZJ0	Drosha	enables	GO:0070412	R-SMAD binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9NRR4|ensembl:ENSP00000339845	10090	Ensembl		F
UniProtKB	Q60665	Skil	enables	GO:0046332	SMAD binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR014890	10090	InterPro		F
UniProtKB	Q60665	Skil	enables	GO:0046332	SMAD binding	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0039932|FB:FBgn0085450|MGI:MGI:3645984|PANTHER:PTN000000299|UniProtKB:P12755|UniProtKB:P12757|UniProtKB:P84550|UniProtKB:Q2VWA4	10090	GO_Central		F
UniProtKB	Q60698	Ski	enables	GO:0046332	SMAD binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR014890	10090	InterPro		F
UniProtKB	Q60698	Ski	enables	GO:0046332	SMAD binding	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P12755	10090	BHF-UCL		F
UniProtKB	Q60698	Ski	enables	GO:0046332	SMAD binding	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0039932|FB:FBgn0085450|MGI:MGI:3645984|PANTHER:PTN000000299|UniProtKB:P12755|UniProtKB:P12757|UniProtKB:P84550|UniProtKB:Q2VWA4	10090	GO_Central		F
UniProtKB	Q60929	Mef2a	enables	GO:0046332	SMAD binding	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q02078	10090	UniProt		F
UniProtKB	Q60929	Mef2a	enables	GO:0046332	SMAD binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q02078|ensembl:ENSP00000453095	10090	Ensembl		F
UniProtKB	Q60953	Pml	enables	GO:0046332	SMAD binding	ECO:0000314	IDA	PMID:15356634		10090	MGI		F
UniProtKB	Q61271	Acvr1b	enables	GO:0046332	SMAD binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P36896|ensembl:ENSP00000257963	10090	Ensembl		F
UniProtKB	Q61271	Acvr1b	enables	GO:0070411	I-SMAD binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P36896|ensembl:ENSP00000257963	10090	Ensembl		F
UniProtKB	Q61286	Tcf12	enables	GO:0046332	SMAD binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q99081|ensembl:ENSP00000331057	10090	Ensembl		F
UniProtKB	Q61288	Acvrl1	enables	GO:0046332	SMAD binding	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0003317|PANTHER:PTN000583833|UniProtKB:P37023|UniProtKB:Q04771	10090	GO_Central		F
UniProtKB	Q61288	Acvrl1	enables	GO:0046332	SMAD binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P37023|ensembl:ENSP00000373574	10090	Ensembl		F
UniProtKB	Q61471	Tob1	enables	GO:0046332	SMAD binding	ECO:0000314	IDA	PMID:11163184		10090	MGI		F
UniProtKB	Q62219	Tgfb1i1	enables	GO:0070411	I-SMAD binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O43294|ensembl:ENSP00000378332	10090	Ensembl		F
UniProtKB	Q62312	Tgfbr2	enables	GO:0046332	SMAD binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P37173|ensembl:ENSP00000295754	10090	Ensembl		F
UniProtKB	Q62312	Tgfbr2	enables	GO:0046332	SMAD binding	ECO:0000314	IDA	PMID:12773577		10090	BHF-UCL		F
UniProtKB	Q62432	Smad2	enables	GO:0046332	SMAD binding	ECO:0000501	IEA	GO_REF:0000120	ARBA:ARBA00034981|UniProtKB:Q15796|ensembl:ENSP00000262160	10090	UniProt		F
