Gene ID	Symbol	TaxID
57677	ZFP14	9606
243906	Zfp14	10090
22693	Zfp30	10090
124961	ZFP3	9606
22835	ZFP30	9606
193043	Zfp3	10090
132625	ZFP42	9606
22715	Zfp57	10090
346171	ZFP57	9606
22712	Zfp54	10090
22722	Zfp64	10090
55734	ZFP64	9606
225207	Zfp521	10090
381549	Zfp69	10090
284406	ZFP82	9606
146198	ZFP90	9606
22751	Zfp90	10090
80829	ZFP91	9606
109910	Zfp91	10090
22754	Zfp92	10090
22761	Zfpm1	10090
161882	ZFPM1	9606
22762	Zfpm2	10090
23414	ZFPM2	9606
65998	ZFTA	9606
7543	ZFX	9606
22767	Zfy1	10090
245595	Zfp711	10090
22764	Zfx	10090
100009600	Zglp1	10090
100125288	ZGLP1	9606
84619	ZGPAT	9606
22770	Zhx1	10090
171159	Zhx1	10116
11244	ZHX1	9606
387609	Zhx2	10090
22882	ZHX2	9606
320799	Zhx3	10090
23051	ZHX3	9606
22771	Zic1	10090
7545	ZIC1	9606
22773	Zic3	10090
22772	Zic2	10090
7546	ZIC2	9606
7547	ZIC3	9606
22774	Zic4	10090
84107	ZIC4	9606
65100	Zic5	10090
85416	ZIC5	9606
114026	ZIM3	9606
74570	Zkscan1	10090
7586	ZKSCAN1	9606
304342	Zscan21	10116
80317	ZKSCAN3	9606
72739	Zkscan3	10090
387032	ZKSCAN4	9606
23660	ZKSCAN5	9606
55888	ZKSCAN7	9606
84460	ZMAT1	9606
7556	ZNF10	9606
163227	ZNF100	9606
94039	ZNF101	9606
51351	ZNF117	9606
7675	ZNF121	9606
7678	ZNF124	9606
72465	Zfp131	10090
7690	ZNF131	9606
7691	ZNF132	9606
7692	ZNF133	9606
7694	ZNF135	9606
7695	ZNF136	9606
7561	ZNF14	9606
7699	ZNF140	9606
7702	ZNF143	9606
22661	Zfp148	10090
7707	ZNF148	9606
7710	ZNF154	9606
7712	ZNF157	9606
7564	ZNF16	9606
90338	ZNF160	9606
7718	ZNF165	9606
7727	ZNF174	9606
308326	Zfp667	10116
7738	ZNF184	9606
7743	ZNF189	9606
10168	ZNF197	9606
80902	Zfp202	10090
7753	ZNF202	9606
7755	ZNF205	9606
7756	ZNF207	9606
232784	Zfp212	10090
7988	ZNF212	9606
7760	ZNF213	9606
7762	ZNF215	9606
228913	Zfp217	10090
311764	Zfp217	10116
7764	ZNF217	9606
305848	Zfp219	10116
51222	ZNF219	9606
67255	Zfp422	10090
7570	ZNF22	9606
7767	ZNF224	9606
7571	ZNF23	9606
7776	ZNF236	9606
8187	ZNF239	9606
59057	Zfp24	10090
7572	ZNF24	9606
57209	ZNF248	9606
219749	ZNF25	9606
232337	Zfp637	10090
74120	Zfp263	10090
10127	ZNF263	9606
67230	Zfp329	10090
9422	ZNF264	9606
10781	ZNF266	9606
10308	ZNF267	9606
10793	ZNF273	9606
65020	Zfp110	10090
10782	ZNF274	9606
57247	Zfp276	10090
92822	ZNF276	9606
246196	Zfp277	10090
11179	ZNF277	9606
129025	ZNF280A	9606
226442	Zfp281	10090
23528	ZNF281	9606
170740	Zfp287	10090
23036	ZNF292	9606
63872	Zfp296	10090
162979	ZNF296	9606
7551	ZNF3	9606
91975	ZNF300	9606
57343	ZNF304	9606
24149	ZNF318	9606
7580	ZNF32	9606
79692	ZNF322	9606
218100	Zfp322a	10090
284695	ZNF326	9606
55422	ZNF331	9606
55713	ZNF334	9606
329559	Zfp335	10090
63925	ZNF335	9606
7581	ZNF33A	9606
7582	ZNF33B	9606
84905	ZNF341	9606
23567	ZNF346	9606
7584	ZNF35	9606
59348	ZNF350	9606
6940	ZNF354A	9606
24522	Zfp354a	10116
30944	Zfp354c	10090
78972	Zfp354c	10116
30832	ZNF354C	9606
22891	ZNF365	9606
238803	Zfp366	10090
167465	ZNF366	9606
195828	ZNF367	9606
7587	ZNF37A	9606
84911	ZNF382	9606
233060	Zfp382	10090
269800	Zfp384	10090
171017	ZNF384	9606
25946	ZNF385A	9606
151126	ZNF385B	9606
79750	ZNF385D	9606
84124	ZNF394	9606
55893	ZNF395	9606
252884	ZNF396	9606
84307	ZNF397	9606
57541	ZNF398	9606
240476	Zfp407	10090
55628	ZNF407	9606
52708	Zfp410	10090
57862	ZNF410	9606
147686	ZNF418	9606
147923	ZNF420	9606
23090	ZNF423	9606
94187	Zfp423	10090
155054	ZNF425	9606
79088	ZNF426	9606
170959	ZNF431	9606
9668	ZNF432	9606
163059	ZNF433	9606
80818	ZNF436	9606
126070	ZNF440	9606
10224	ZNF443	9606
55311	ZNF444	9606
235682	Zfp445	10090
353274	ZNF445	9606
78619	Zfp449	10090
203523	ZNF449	9606
26036	ZNF451	9606
10794	ZNF460	9606
92283	ZNF461	9606
242466	Zfp462	10090
68910	Zfp467	10090
168544	ZNF467	9606
388566	ZNF470	9606
57573	ZNF471	9606
25888	ZNF473	9606
90827	ZNF479	9606
233887	Zfp553	10090
118738	ZNF488	9606
57615	ZNF492	9606
84838	ZNF496	9606
115560	ZNF501	9606
91392	ZNF502	9606
84858	ZNF503	9606
22847	ZNF507	9606
269639	Zfp512	10090
57473	ZNF512B	9606
130557	ZNF513	9606
329003	Zfp516	10090
9658	ZNF516	9606
85460	ZNF518B	9606
307579	Zfp521	10116
25925	ZNF521	9606
57711	ZNF529	9606
78266	Zfp687	10090
243937	Zfp536	10090
163255	ZNF540	9606
666528	Zfp541	10090
125919	ZNF543	9606
115196	ZNF554	9606
148156	ZNF558	9606
148266	ZNF569	9606
126295	ZNF57	9606
64763	ZNF574	9606
284346	ZNF575	9606
163033	ZNF579	9606
51157	ZNF580	9606
147948	ZNF582	9606
51385	ZNF589	9606
90850	ZNF598	9606
80095	ZNF606	9606
23060	ZNF609	9606
114991	ZNF618	9606
23361	ZNF629	9606
305127	Zfp644	10116
84146	ZNF644	9606
22834	ZNF652	9606
79027	ZNF655	9606
26149	ZNF658	9606
384763	Zfp667	10090
63934	ZNF667	9606
79759	ZNF668	9606
79891	ZNF671	9606
342926	ZNF677	9606
257101	ZNF683	9606
57592	ZNF687	9606
146542	ZNF688	9606
71131	Zfp689	10090
115509	ZNF689	9606
7620	ZNF69	9606
195522	Zfp691	10090
55657	ZNF692	9606
374879	ZNF699	9606
7621	ZNF70	9606
80139	ZNF703	9606
619279	ZNF704	9606
58491	ZNF71	9606
7552	ZNF711	9606
349075	ZNF713	9606
100131827	ZNF717	9606
730087	ZNF726	9606
68744	Zfp740	10090
283337	ZNF740	9606
69228	Zfp746	10090
155061	ZNF746	9606
79755	ZNF750	9606
7629	ZNF76	9606
284390	ZNF763	9606
92595	ZNF764	9606
91661	ZNF765	9606
58492	ZNF77	9606
54989	ZNF770	9606
342132	ZNF774	9606
27153	ZNF777	9606
197320	ZNF778	9606
243905	Zfp568	10090
243833	Zfp128	10090
7554	ZNF8	9606
7634	ZNF80	9606
168850	ZNF800	9606
91752	ZNF804A	9606
55769	ZNF83	9606
128611	ZNF831	9606
7637	ZNF84	9606
7639	ZNF85	9606
285346	ZNF852	9606
400713	ZNF880	9606
7644	ZNF91	9606
98999	Znfx1	10090
57169	ZNFX1	9606
284312	ZSCAN1	9606
332221	Zscan10	10090
84891	ZSCAN10	9606
80345	ZSCAN16	9606
65982	ZSCAN18	9606
22697	Zscan21	10090
7589	ZSCAN21	9606
221785	ZSCAN25	9606
7741	ZSCAN26	9606
64288	ZSCAN31	9606
245109	Zscan4c	10090
201516	ZSCAN4	9606
79364	ZXDC	9606
25	ABL1	9606
29777	ABT1	9606
60525	Acss2	10090
55902	ACSS2	9606
86	ACTL6A	9606
51412	ACTL6B	9606
87	ACTN1	9606
11472	Actn2	10090
60595	Actn4	10090
109711	Actn1	10090
63836	Actn4	10116
88	ACTN2	9606
81	ACTN4	9606
79116	Apex1	10116
24874	Vhl	10116
11632	Aip	10090
282827	Aip	10116
9049	AIP	9606
16475	Ajuba	10090
84962	AJUBA	9606
299295	Setd3	10116
68050	Akirin1	10090
79647	AKIRIN1	9606
433693	Akirin2	10090
55122	AKIRIN2	9606
297968	Akirin2	10116
29382	Ctbp1	10116
25255	Dyrk1a	10116
107765	Ankrd1	10090
27063	ANKRD1	9606
27064	Ankrd1	10116
322	APBB1	9606
24068	Sra1	10090
11792	Apex1	10090
328	APEX1	9606
234023	Arglu1	10090
55082	ARGLU1	9606
147339	ARK2N	9606
23568	ARL2BP	9606
408	ARRB1	9606
25387	Arrb1	10116
228790	Asxl1	10090
171023	ASXL1	9606
54343	Atf7ip	10090
55729	ATF7IP	9606
75329	Atf7ip2	10090
1822	ATN1	9606
56970	ATXN7L3	9606
50701	Elane	10090
70350	Basp1	10090
64160	Basp1	10116
10409	BASP1	9606
12042	Bcl10	10090
8915	BCL10	9606
77578	Bcl9	10090
607	BCL9	9606
80288	Bcl9l	10090
283149	BCL9L	9606
72567	Bclaf1	10090
9774	BCLAF1	9606
230753	Thrap3	10090
71458	Bcor	10090
54880	BCOR	9606
63035	BCORL1	9606
329	BIRC2	9606
11797	Birc2	10090
12189	Brca1	10090
497672	Brca1	10116
672	BRCA1	9606
57261	Brd4	10090
23476	BRD4	9606
26992	Brd7	10090
29117	BRD7	9606
10902	BRD8	9606
676	BRDT	9606
9044	BTAF1	9606
694	BTG1	9606
12227	Btg2	10090
7832	BTG2	9606
29619	Btg2	10116
231889	Bud31	10090
8896	BUD31	9606
57316	C1d	10090
10438	C1D	9606
12261	C1qbp	10090
708	C1QBP	9606
29681	C1qbp	10116
57658	CALCOCO1	9606
100072	Camta1	10090
59035	Carm1	10090
10498	CARM1	9606
363026	Carm1	10116
9994	CASP8AP2	9606
9139	CBFA2T2	9606
12398	Cbfa2t3	10090
12395	Runx1t1	10090
12396	Cbfa2t2	10090
863	CBFA2T3	9606
12400	Cbfb	10090
865	CBFB	9606
8535	CBX4	9606
67500	Ccar1	10090
55749	CCAR1	9606
84660	CCDC62	9606
595	CCND1	9606
12443	Ccnd1	10090
58919	Ccnd1	10116
60533	Cd274	10090
29126	CD274	9606
25459	Hmgb1	10116
9085	CDY1	9606
12593	Cdyl	10090
361237	Cdyl	10116
9425	CDYL	9606
124359	CDYL2	9606
219103	Cpap	10090
55835	CPAP	9606
1108	CHD4	9606
4261	CIITA	9606
17152	Mak	10090
310615	Crtc2	10116
12705	Cited1	10090
4435	CITED1	9606
17684	Cited2	10090
10370	CITED2	9606
56222	Cited4	10090
163732	CITED4	9606
73381	Cmtm2a	10090
4848	CNOT2	9606
57472	CNOT6	9606
104625	Cnot6	10090
18983	Cnot7	10090
29883	CNOT7	9606
58184	Cnot9	10090
9125	CNOT9	9606
12848	Cops2	10090
261736	Cops2	10116
9318	COPS2	9606
26754	Cops5	10090
10987	COPS5	9606
1387	CREBBP	9606
12914	Crebbp	10090
328572	Ep300	10090
54244	Crebbp	10116
8804	CREG1	9606
382056	Crtc1	10090
23373	CRTC1	9606
684527	Crtc1	10116
74343	Crtc2	10090
200186	CRTC2	9606
70461	Crtc3	10090
64784	CRTC3	9606
12971	Crym	10090
1428	CRYM	9606
1487	CTBP1	9606
13017	Ctbp2	10090
13016	Ctbp1	10090
81717	Ctbp2	10116
1488	CTBP2	9606
84353	Ctnnb1	10116
1499	CTNNB1	9606
12387	Ctnnb1	10090
16480	Jup	10090
12879	Cys1	10090
13163	Daxx	10090
140926	Daxx	10116
1616	DAXX	9606
23994	Dazap2	10090
9802	DAZAP2	9606
74106	Dcaf6	10090
55827	DCAF6	9606
25311	Dcc	10116
104721	Ddx1	10090
1653	DDX1	9606
10521	DDX17	9606
13207	Ddx5	10090
71990	Ddx54	10090
79039	DDX54	9606
216820	Dhrs7b	10090
13211	Dhx9	10090
1660	DHX9	9606
81489	Dnajb1	10090
3337	DNAJB1	9606
5977	DPF2	9606
66556	Drap1	10090
1840	DTX1	9606
1859	DYRK1A	9606
13549	Dyrk1b	10090
13548	Dyrk1a	10090
9149	DYRK1B	9606
252891	Sra1	10116
59022	Edf1	10090
8721	EDF1	9606
117287	Park7	10116
58521	Eid1	10090
23741	EID1	9606
163126	EID2	9606
1991	ELANE	9606
56943	ENY2	9606
2033	EP300	9606
29395	Hmgb2	10116
14030	Ewsr1	10090
2130	EWSR1	9606
117280	Hnrnpu	10116
2145	EZH1	9606
14056	Ezh2	10090
14055	Ezh1	10090
2146	EZH2	9606
297893	Hdac1	10116
233902	Fbxl19	10090
14200	Fhl2	10090
63839	Fhl2	10116
2274	FHL2	9606
14201	Fhl3	10090
2275	FHL3	9606
9457	FHL5	9606
233908	Fus	10090
2521	FUS	9606
57441	Gmnn	10090
51053	GMNN	9606
112400	Nrg1	10116
54856	GON4L	9606
56310	Gps2	10090
2874	GPS2	9606
11036	GTF2A1L	9606
15161	Hcfc1	10090
363519	Hcfc1	10116
3054	HCFC1	9606
67933	Hcfc2	10090
29915	HCFC2	9606
3065	HDAC1	9606
433759	Hdac1	10090
15183	Hdac3	10090
8841	HDAC3	9606
84578	Hdac3	10116
56233	Hdac7	10090
208727	Hdac4	10090
79221	Hdac9	10090
84582	Hdac7	10116
51564	HDAC7	9606
9734	HDAC9	9606
85441	HELZ2	9606
319594	Hif1an	10090
55662	HIF1AN	9606
15258	Hipk2	10090
15257	Hipk1	10090
15259	Hipk3	10090
28996	HIPK2	9606
7290	HIRA	9606
84469	Maged1	10116
3146	HMGB1	9606
15289	Hmgb1	10090
97165	Hmgb2	10090
3148	HMGB2	9606
51810	Hnrnpu	10090
3192	HNRNPU	9606
15460	Hr	10090
60563	Hr	10116
55806	HR	9606
286899	Hsbp1	10116
68196	Hsbp1	10090
3281	HSBP1	9606
3303	HSPA1A	9606
24472	Hspa1a	10116
108348108	Hspa1b	10116
193740	Hspa1a	10090
15587	Hyal2	10090
64468	Hyal2	10116
8692	HYAL2	9606
15951	Ifi204	10090
133396	IL31RA	9606
51147	ING4	9606
28019	Ing4	10090
26145	IRF2BP1	9606
270110	Irf2bp2	10090
359948	IRF2BP2	9606
314329	Irf2bpl	10116
79960	JADE1	9606
269424	Jade1	10090
231986	Jazf1	10090
221037	JMJD1C	9606
277250	Kdm3b	10090
104263	Kdm3a	10090
108829	Jmjd1c	10090
57748	Jmy	10090
133746	JMY	9606
3728	JUP	9606
2648	KAT2A	9606
18519	Kat2b	10090
14534	Kat2a	10090
8850	KAT2B	9606
284252	KCTD1	9606
99982	Kdm1a	10090
23028	KDM1A	9606
30841	Kdm2b	10090
312440	Kdm3a	10116
55818	KDM3A	9606
51780	KDM3B	9606
76804	Kdm4c	10090
23081	KDM4C	9606
80853	KDM7A	9606
18676	Phf2	10090
320595	Phf8	10090
338523	Kdm7a	10090
58508	KMT2C	9606
231051	Kmt2c	10090
69188	Kmt2e	10090
55904	KMT2E	9606
387893	KMT5A	9606
54133	Pdlim1	10116
16825	Ldb1	10090
8861	LDB1	9606
16826	Ldb2	10090
9079	LDB2	9606
29806	Limd1	10090
8994	LIMD1	9606
30937	Lmcd1	10090
29995	LMCD1	9606
4004	LMO1	9606
109593	Lmo3	10090
109594	Lmo1	10090
497798	Lmo3	10116
16909	Lmo2	10090
4005	LMO2	9606
55885	LMO3	9606
16911	Lmo4	10090
8543	LMO4	9606
69642	Mlip	10090
211323	Nrg1	10090
23175	LPIN1	9606
14245	Lpin1	10090
64899	Lpin3	10090
64898	Lpin2	10090
9663	LPIN2	9606
101543	Wtip	10090
107321	Lpxn	10090
9404	LPXN	9606
71890	Mad2l2	10090
10459	MAD2L2	9606
94275	Maged1	10090
9500	MAGED1	9606
4117	MAK	9606
25677	Mak	10116
9794	MAML1	9606
103806	Maml1	10090
84441	MAML2	9606
55534	MAML3	9606
284358	MAMSTR	9606
4294	MAP3K10	9606
269881	Map3k10	10090
308463	Map3k10	10116
17257	Mecp2	10090
29386	Mecp2	10116
19014	Med1	10090
5469	MED1	9606
84246	MED10	9606
9968	MED12	9606
59024	Med12	10090
9969	MED13	9606
327987	Med13	10090
76199	Med13l	10090
23389	MED13L	9606
26896	Med14	10090
9282	MED14	9606
51586	MED15	9606
216154	Med16	10090
10025	MED16	9606
234959	Med17	10090
9440	MED17	9606
381379	Med19	10090
219541	MED19	9606
56771	Med20	10090
9477	MED20	9606
9412	MED21	9606
9439	MED23	9606
23989	Med24	10090
9862	MED24	9606
9441	MED26	9606
68975	Med27	10090
9442	MED27	9606
55588	MED29	9606
90390	MED30	9606
67279	Med31	10090
51003	MED31	9606
69792	Med6	10090
10001	MED6	9606
80509	Med8	10090
112950	MED8	9606
11043	MID2	9606
90523	MLIP	9606
64210	MMS19	9606
57591	MRTFA	9606
57496	MRTFB	9606
67154	Mtdh	10090
170910	Mtdh	10116
92140	MTDH	9606
4582	MUC1	9606
18432	Mybbp1a	10090
10514	MYBBP1A	9606
56309	Mycbp	10090
26292	MYCBP	9606
214384	Myocd	10090
246297	Myocd	10116
93649	MYOCD	9606
320713	Mysm1	10090
17936	Nab1	10090
4664	NAB1	9606
17937	Nab2	10090
4665	NAB2	9606
4666	NACA	9606
17938	Naca	10090
27057	Ncoa4	10090
8031	NCOA4	9606
57727	NCOA5	9606
56406	Ncoa6	10090
116464	Ncoa6	10116
23054	NCOA6	9606
211329	Ncoa7	10090
135112	NCOA7	9606
4793	NFKBIB	9606
80859	Nfkbiz	10090
64332	NFKBIZ	9606
227737	Niban2	10090
64855	NIBAN2	9606
71175	Nipbl	10090
25836	NIPBL	9606
18103	Nme2	10090
57741	Noc2l	10090
26155	NOC2L	9606
4851	NOTCH1	9606
4853	NOTCH2	9606
4855	NOTCH4	9606
4863	NPAT	9606
18148	Npm1	10090
25498	Npm1	10116
4869	NPM1	9606
641340	Nrbf2	10090
3084	NRG1	9606
268903	Nrip1	10090
8204	NRIP1	9606
64324	NSD1	9606
18193	Nsd1	10090
98415	Nucks1	10090
64710	NUCKS1	9606
269966	Nup98	10090
4928	NUP98	9606
56312	Nupr1	10090
26471	NUPR1	9606
18813	Pa2g4	10090
9506	PAGE4	9606
57320	Park7	10090
11315	PARK7	9606
671535	Parp10	10090
84875	PARP10	9606
54625	PARP14	9606
547253	Parp14	10090
80285	Parp9	10090
83666	PARP9	9606
5074	PAWR	9606
57326	PBXIP1	9606
13180	Pcbd1	10090
29700	Pcbd1	10116
5092	PCBD1	9606
54132	Pdlim1	10090
9124	PDLIM1	9606
18627	Per2	10090
8864	PER2	9606
63840	Per2	10116
56273	Pex14	10090
64460	Pex14	10116
5195	PEX14	9606
5204	PFDN5	9606
18673	Phb1	10090
25344	Phb1	10116
5245	PHB1	9606
55274	PHF10	9606
268448	Phf12	10090
57649	PHF12	9606
5253	PHF2	9606
23133	PHF8	9606
8554	PIAS1	9606
229615	Pias3	10090
56469	Pias1	10090
17344	Pias2	10090
83422	Pias2	10116
9063	PIAS2	9606
83614	Pias3	10116
10401	PIAS3	9606
59004	Pias4	10090
51588	PIAS4	9606
69656	Pir	10090
8544	PIR	9606
5585	PKN1	9606
29355	Pkn1	10116
320795	Pkn1	10090
362950	Rbfox2	10116
11243	PMF1	9606
67037	Pmf1	10090
18854	Pml	10090
5371	PML	9606
18985	Pou2af1	10090
341032	POU2AF2	9606
19017	Ppargc1a	10090
83516	Ppargc1a	10116
10891	PPARGC1A	9606
170826	Ppargc1b	10090
291567	Ppargc1b	10116
133522	PPARGC1B	9606
226169	Pprc1	10090
23082	PPRC1	9606
10084	PQBP1	9606
25023	Prkcb	10116
18751	Prkcb	10090
5579	PRKCB	9606
50873	Prkn	10090
5071	PRKN	9606
56816	Prkn	10116
3275	PRMT2	9606
27374	Prmt5	10090
10419	PRMT5	9606
68879	Prpf6	10090
313323	Psip1	10116
19183	Psmc3ip	10090
29893	PSMC3IP	9606
161475	Psmd9	10116
5715	PSMD9	9606
5784	PTPN14	9606
19250	Ptpn14	10090
56361	Pus1	10090
81000	Rad54l2	10090
19383	Raly	10090
22913	RALY	9606
57826	RAP2C	9606
5925	RB1	9606
225182	Rbbp8	10090
5932	RBBP8	9606
93686	Rbfox2	10090
23543	RBFOX2	9606
56275	Rbm14	10090
10432	RBM14	9606
19663	Rbpms	10090
11030	RBPMS	9606
67014	Riox2	10090
84864	RIOX2	9606
11035	RIPK3	9606
51132	RLIM	9606
9604	RNF14	9606
109331	Rnf20	10090
56254	RNF20	9606
23076	RRP1B	9606
862	RUNX1T1	9606
8607	RUVBL1	9606
20174	Ruvbl2	10090
10856	RUVBL2	9606
56353	Rybp	10090
23429	RYBP	9606
20220	Sap18	10090
10284	SAP18	9606
8819	SAP30	9606
320271	Scai	10090
286205	SCAI	9606
195814	SDR16C5	9606
55942	Sertad1	10090
29950	SERTAD1	9606
52690	Setd3	10090
84193	SETD3	9606
224440	Setd4	10090
54093	SETD4	9606
72895	Setd5	10090
55209	SETD5	9606
7536	SF1	9606
51460	SFMBT1	9606
54650	Sfmbt1	10090
353282	Sfmbt2	10090
57713	SFMBT2	9606
67788	Sfr1	10090
119392	SFR1	9606
6478	SIAH2	9606
25942	SIN3A	9606
20466	Sin3a	10090
23309	SIN3B	9606
93759	Sirt1	10090
309757	Sirt1	10116
23411	SIRT1	9606
50721	Sirt6	10090
51548	SIRT6	9606
109108	Slc30a9	10090
10463	SLC30A9	9606
6595	SMARCA2	9606
20586	Smarca4	10090
171379	Smarca4	10116
6597	SMARCA4	9606
20587	Smarcb1	10090
6598	SMARCB1	9606
6602	SMARCD1	9606
83796	Smarcd2	10090
83797	Smarcd1	10090
66993	Smarcd3	10090
83833	Smarcd2	10116
6603	SMARCD2	9606
6604	SMARCD3	9606
12180	Smyd1	10090
150572	SMYD1	9606
27044	SND1	9606
64635	Snd1	10116
22938	SNW1	9606
18412	Sqstm1	10090
10011	SRA1	9606
6427	SRSF2	9606
268996	Ss18	10090
6760	SS18	9606
26039	SS18L1	9606
72475	Ssbp3	10090
23648	SSBP3	9606
6756	SSX1	9606
340061	STING1	9606
20024	Sub1	10090
192269	Sub1	10116
10923	SUB1	9606
51684	SUFU	9606
55578	SUPT20H	9606
8464	SUPT3H	9606
9913	SUPT7L	9606
320165	Tacc1	10090
6867	TACC1	9606
117143	TADA1	9606
10474	TADA3	9606
8148	TAF15	9606
102162	Taf5l	10090
6907	TBL1X	9606
81004	Tbl1xr1	10090
21372	Tbl1x	10090
79718	TBL1XR1	9606
90665	TBL1Y	9606
10915	TCERG1	9606
21411	Tcf20	10090
140290	TCP10L	9606
21665	Tdg	10090
6996	TDG	9606
51567	TDP2	9606
219249	Tdrd3	10090
81550	TDRD3	9606
21804	Tgfb1i1	10090
84574	Tgfb1i1	10116
7041	TGFB1I1	9606
9967	THRAP3	9606
7088	TLE1	9606
21887	Tle3	10090
21885	Tle1	10090
21888	Tle4	10090
7090	TLE3	9606
7091	TLE4	9606
14797	Tle5	10090
29466	Tle5	10116
166	TLE5	9606
114606	Tle6	10090
79816	TLE6	9606
232286	Tmf1	10090
22057	Tob1	10090
10140	TOB1	9606
57259	Tob2	10090
10766	TOB2	9606
7158	TP53BP1	9606
228775	Trib3	10090
246273	Trib3	10116
57761	TRIB3	9606
66597	Trim13	10090
10206	TRIM13	9606
74735	Trim14	10090
9830	TRIM14	9606
89870	TRIM15	9606
6737	TRIM21	9606
10346	TRIM22	9606
8805	TRIM24	9606
21848	Trim24	10090
217069	Trim25	10090
7706	TRIM25	9606
19720	Trim27	10090
5987	TRIM27	9606
21849	Trim28	10090
116698	Trim28	10116
10155	TRIM28	9606
11074	TRIM31	9606
69807	Trim32	10090
22954	TRIM32	9606
68729	Trim37	10090
4591	TRIM37	9606
214158	Trim38	10090
10475	TRIM38	9606
85363	TRIM5	9606
84851	TRIM52	9606
67525	Trim62	10090
55223	TRIM62	9606
93679	Trim8	10090
81603	TRIM8	9606
9321	TRIP11	9606
9319	TRIP13	9606
56404	Trip4	10090
9325	TRIP4	9606
100683	Trrap	10090
8295	TRRAP	9606
22088	Tsg101	10090
7251	TSG101	9606
7332	UBE2L3	9606
22195	Ube2l3	10090
22215	Ube3a	10090
7337	UBE3A	9606
8725	URI1	9606
74112	Usp16	10090
10600	USP16	9606
30941	Usp21	10090
27005	USP21	9606
23326	USP22	9606
216825	Usp22	10090
22286	Utf1	10090
8433	UTF1	9606
22294	Uxt	10090
8409	UXT	9606
51442	VGLL1	9606
215031	Vgll2	10090
245806	VGLL2	9606
7428	VHL	9606
23558	WBP2	9606
70465	Wdr77	10090
79084	WDR77	9606
22416	Wnt3a	10090
89780	WNT3A	9606
22417	Wnt4	10090
84426	Wnt4	10116
54361	WNT4	9606
126374	WTIP	9606
23286	WWC1	9606
211652	Wwc1	10090
80707	Wwox	10090
51741	WWOX	9606
97064	Wwtr1	10090
25937	WWTR1	9606
22591	Xpc	10090
7508	XPC	9606
10138	YAF2	9606
22601	Yap1	10090
363014	Yap1	10116
10413	YAP1	9606
55689	YEATS2	9606
57178	ZMIZ1	9606
52915	Zmiz2	10090
328365	Zmiz1	10090
83637	ZMIZ2	9606
10771	ZMYND11	9606
23613	ZMYND8	9606
114564	Csprs	10090
108348112	LOC108348112	10116
56321	Aatf	10090
114512	Aatf	10116
26574	AATF	9606
29591	Tgfbr1	10116
11350	Abl1	10090
223513	Abra	10090
286965	Abra	10116
137735	ABRA	9606
84142	ABRAXAS1	9606
11461	Actb	10090
60	ACTB	9606
81822	Actb	10116
83766	Actl6b	10090
56456	Actl6a	10090
291245	Actn2	10116
109275	Actr5	10090
79913	ACTR5	9606
93973	ACTR8	9606
11477	Acvr1	10090
90	ACVR1	9606
79558	Acvr1	10116
29381	Acvr1b	10116
91	ACVR1B	9606
11479	Acvr1b	10090
21812	Tgfbr1	10090
245921	Acvr1c	10116
11482	Acvrl1	10090
25237	Acvrl1	10116
94	ACVRL1	9606
24170	Add1	10116
118	ADD1	9606
11555	Adrb2	10090
24176	Adrb2	10116
154	ADRB2	9606
216439	Agap2	10090
65218	Agap2	10116
26523	AGO1	9606
236511	Ago1	10090
239528	Ago2	10090
59117	Ago2	10116
27161	AGO2	9606
57379	AICDA	9606
25383	Apobec1	10116
11811	Apobec2	10090
11628	Aicda	10090
9447	AIM2	9606
304987	Aim2	10116
383619	Aim2	10090
8227	AKAP17A	9606
116633	Akap8	10116
207	AKT1	9606
24185	Akt1	10116
25233	Akt2	10116
11652	Akt2	10090
11651	Akt1	10090
208	AKT2	9606
211064	Alkbh1	10090
8846	ALKBH1	9606
54784	ALKBH4	9606
21681	Alyref	10090
10189	ALYREF	9606
57763	ANKRA2	9606
26287	ANKRD2	9606
314910	Nab2	10116
309374	Ankrd2	10116
338699	ANKRD42	9606
54851	ANKRD49	9606
54287	Eif2ak2	10116
8125	ANP32A	9606
11737	Anp32a	10090
66471	Anp32e	10090
67628	Anp32b	10090
170724	Anp32b	10116
10541	ANP32B	9606
23520	ANP32CP	9606
81611	ANP32E	9606
11746	Anxa4	10090
307	ANXA4	9606
64513	Pawr	10116
11785	Apbb1	10090
29722	Apbb1	10116
72103	Aplf	10090
200558	APLF	9606
11810	Apobec1	10090
339	APOBEC1	9606
10930	APOBEC2	9606
200315	APOBEC3A	9606
27350	APOBEC3C	9606
200316	APOBEC3F	9606
110157	Raf1	10090
68675	Arb2a	10090
83989	ARB2A	9606
117519	Keap1	10116
239027	Arhgap22	10090
261730	Aurka	10116
306400	Arhgap35	10116
232906	Arhgap35	10090
11855	Arhgap5	10090
299012	Arhgap5	10116
394	ARHGAP5	9606
54324	Arhgef5	10090
7984	ARHGEF5	9606
54237	Cdk1	10116
109689	Arrb1	10090
216869	Arrb2	10090
409	ARRB2	9606
25388	Arrb2	10116
12388	Ctnnd1	10090
51008	ASCC1	9606
75452	Ascc2	10090
25842	ASF1A	9606
66403	Asf1a	10090
66929	Asf1b	10090
55723	ASF1B	9606
192195	Ash1l	10090
23808	Ash2l	10090
9070	ASH2L	9606
64193	Pttg1	10116
434	ASIP	9606
313264	Trim32	10116
311553	Asxl1	10116
